location,state,year,lat,long,Primary Funding Source ,fund_source,fund_type,length,volume,actual_cost,2016 CF$,cost_2016,$/CY,CY/Foot,Other Funding Info,Source/Comment
Pinellas County: Long Key/Upham Beach,FL,2006,27.736415,-82.753655,Federal,Federal,Emergency,"2,112","90,000",0,0.847,0,http://www.pinellascounty.org/environment/coastalMngmt/pdfs/History-Shore-Protection-Project.pdf,,,
Pinellas County: Long Key/Upham Beach,FL,2010,27.736415,-82.753655,Federal,Federal,Navigation,"3,696","200,000","1,730,000",0.916,"1,888,646",http://www.pinellascounty.org/environment/coastalMngmt/pdfs/History-Shore-Protection-Project.pdf,,,
Pinellas County: Long Key/Upham Beach,FL,2014,27.736415,-82.753655,Federal,Federal,Emergency,"2,600","156,748","3,354,935",0.994,"3,375,186",http://www.pinellascounty.org/environment/coastalMngmt/pdfs/TreasureIsland-LongKey-St-Pete-Beach_2014.pdf,,,
Pinellas County: Mullet Key,FL,2006,27.617654,-82.72306,Federal,Federal,Navigation,"2,500","200,000","236,000",0.847,"278,630",http://www.pinellascounty.org/environment/coastalMngmt/pdfs/FtDeSotoHistory.pdf,,,
Pinellas County: Sand Key/Clearwater to North Redington Beach,FL,2006,27.93997,-82.83965,Federal,Federal,Shore Protection,"47,520","1,700,000","45,000,000",0.847,"53,128,689",http://www.pinellascounty.org/environment/coastalMngmt/pdfs/SandKey-2012.pdf,,,
Pinellas County: Sand Key/Clearwater to North Redington Beach,FL,2012,27.93997,-82.83965,Federal,Federal,Shore Protection,"45,936","1,300,000","31,500,000",0.964,"32,676,349",http://www.pinellascounty.org/environment/coastalMngmt/pdfs/SandKey-2012.pdf,,,
Pinellas County: Sand Key/Clearwater to North Redington Beach (Phase IV),FL,1999,27.93997,-82.83965,Federal,Federal,Shore Protection,"45,936","2,600,000","24,000,000",0.699,"34,334,764",http://www.pinellascounty.org/environment/coastalMngmt/pdfs/SandKey-2012.pdf,,,
Pinellas County: Sand Key/Indian Rocks Beach (Phase II),FL,1990,27.892752,-82.85077,Federal,Federal,Shore Protection,"13,728","1,300,000","14,500,000",0.571,"25,394,046",http://www.pinellascounty.org/environment/coastalMngmt/pdfs/SandKey-2012.pdf,,,
"Pinellas County: Sand Key/Indian Shores, Redington Shores & North Redington Beach (Phase III)",FL,1992,27.833119,-82.836169,Federal,Federal,Shore Protection,"15,840","850,000","11,700,000",0.588,"19,897,959",http://www.pinellascounty.org/environment/coastalMngmt/pdfs/SandKey-2012.pdf,,,
Pinellas County: Treasure Island/Sunset Beach,FL,1996,27.749268,-82.762831,Federal,Federal,Shore Protection,"2,481","51,300","780,000",0.658,"1,185,410",https://www.pinellascounty.org/Plan/comp_plan/05coastal/ch-2.pdf,,,
Pinellas County: Treasure Island/Sunset Beach,FL,2000,27.749268,-82.762831,Federal,Federal,Shore Protection,"8,448","350,000","1,500,000",0.725,"2,068,966",https://www.pinellascounty.org/Plan/comp_plan/05coastal/ch-2.pdf,,,
Pinellas County: Treasure Island/Sunset Beach,FL,2004,27.749268,-82.762831,Federal,Federal,Shore Protection,"5,280","225,000",0,0.793,0,https://www.pinellascounty.org/Plan/comp_plan/05coastal/ch-2.pdf,,,
Pinellas County: Treasure Island/Sunset Beach,FL,2006,27.749268,-82.762831,Federal,Federal,Shore Protection,"7,920","180,000",0,0.847,0,http://www.pinellascounty.org/environment/coastalMngmt/pdfs/TI-LK-Final.pdf,,,
Pinellas County: Treasure Island/Sunset Beach,FL,2010,27.749268,-82.762831,Federal,Federal,Navigation,"4,000","125,423","1,750,000",0.916,"1,910,480",http://www.pinellascounty.org/environment/coastalMngmt/pdfs/TreasureIsland-LongKey_10-20-2010.pdf,,,
Pinellas County: Treasure Island/Sunset Beach,FL,2014,27.749268,-82.762831,Federal,Federal,Emergency,"7,200","232,407","8,404,496",0.994,"8,455,227",http://www.pinellascounty.org/environment/coastalMngmt/pdfs/TreasureIsland-LongKey-St-Pete-Beach_2014.pdf,,,
Pinellas County: Treasure Island/Sunshine Beach,FL,1991,27.773736,-82.778607,Federal,Federal,Navigation,"2,112","56,000",0,0.571,0,https://www.pinellascounty.org/Plan/comp_plan/05coastal/ch-2.pdf,,,
Pinellas County: Treasure Island/Sunshine Beach,FL,2010,27.773736,-82.778607,Federal,Federal,Navigation,"3,000","127,260","1,750,000",0.916,"1,910,480",http://www.pinellascounty.org/environment/coastalMngmt/pdfs/TreasureIsland-LongKey_10-20-2010.pdf,,,
Pinellas County: Treasure Island/Sunshine Beach,FL,2014,27.773736,-82.778607,Federal,Federal,Emergency,"2,000","66,892","2,419,000",0.994,"2,433,602",http://www.pinellascounty.org/environment/coastalMngmt/pdfs/TreasureIsland-LongKey_10-20-2010.pdf,,,
Pirate's Beach,TX,1998,29.203148,-94.935747,Unknown,Unknown,Unknown,"5,000",0,0,0.685,0,,,,
Pirate's Beach,TX,1999,29.203148,-94.935747,Unknown,Unknown,Unknown,"7,785","19,500",0,0.699,0,,,,
Pleasure Bay Beach,MA,1996,42.335675,-71.023436,State,State,Unknown,0,"10,600","159,000",0.658,"241,641",2,,,
Plumb Beach,NY,1992,40.583648,-73.927345,Federal,Federal,Navigation,"1,000","145,000","1,329,000",0.588,"2,260,204",,,,
Plumb Beach,NY,2012,40.583648,-73.927345,Federal,Federal,Emergency,"1,000","127,000","3,500,000",0.964,"3,630,705",http://www.nan.usace.army.mil/Media/NewsReleases/tabid/3948/Article/12074/army-corps-plumb-beach-coastal-storm-risk-reduction-work-to-temporarily-close-b.aspx,,,
Point Lookout/Jones Inlet,NY,1995,40.585783,-73.581533,Federal,Federal,Navigation,0,"459,000",0,0.641,0,,,,
Point Lookout/Jones Inlet,NY,2013,40.585783,-73.581533,Federal,Federal,Emergency,0,"636,050","9,646,550",0.978,"9,863,548",https://www.fbo.gov/index?s=opportunity&mode=form&id=2cb43f72d879db1872a68ec413fe2719&tab=core&_cview=0,,,
Pointe San Luis Subdivision,TX,2001,29.266784,-94.824929,State,State,Unknown,"1,310","13,300","90,000",0.746,"120,643",,,,
Port Chehalis,WA,1995,46.904534,-124.133229,Federal,Federal,Shore Protection,0,"300,000","1,404,988",0.641,"2,191,869",,,,
Port Monmouth,NJ,2012,40.4395,-74.093714,Federal,Federal,Shore Protection,0,"800,000","12,900,000",0.964,"13,381,743",,,,
Port Monmouth: Middletown Township,NJ,2015,40.440386,-74.095041,Federal,Federal,Emergency,"3,500","391,000","17,731,250",0.995,"17,820,352",https://www.fbo.gov/?s=opportunity&mode=form&id=49298404dc25b176326d0d1ed250abcf&tab=core&_cview=1,,,
"Prospect Beach, West Haven",CT,1995,41.246821,-72.964861,Federal,Federal,Shore Protection,"4,500","675,000","2,268,000",0.641,"3,538,222",87,,,
"Quincy Shore Beach (Wollaston Beach), Quincy ",MA,1996,42.277944,-71.011934,State,State,Unknown,0,"44,200","663,000",0.658,"1,007,599",2,,,
Quintana,TX,2004,28.931472,-95.305367,State,State,Unknown,0,0,"1,010,000",0.793,"1,273,644",,,,
Quintana Dune Restoration,TX,2003,28.933641,-95.301011,State,State,Unknown,"1,500",0,0,0.775,0,,,,
Raccoon Island Shoreline Protection (TE-0048),LA,2014,29.050989,-90.933495,Federal,Federal,Shore Protection,"9,683","735,340","13,165,647",0.994,"13,245,118",https://cims.coastal.louisiana.gov/outreach/ProjectView.aspx?projID=TE-0048,,,
"Redondo Beach, Los Angeles County",CA,1991,33.854094,-118.399572,Federal,Federal,Navigation,0,"6,000",0,0.571,0,,,,
"Redondo Beach, Los Angeles County",CA,2000,33.854094,-118.399572,Local,Local,Unknown,0,"230,000",0,0.725,0,,,,
Rehoboth Beach,DE,1998,38.720926,-75.076253,State,State,Unknown,"3,500","274,300","1,087,750",0.685,"1,587,956",,,,
Rehoboth Beach/Dewey Beach,DE,2006,38.69298,-75.07179,Federal,Federal,Shore Protection,"13,500",0,"16,505,000",0.847,"19,486,423",,,,
Rehoboth Beach/Dewey Beach,DE,2009,38.69298,-75.07179,Federal,Federal,Shore Protection,"13,500","290,000","7,470,000",0.901,"8,290,788",http://www.nap.usace.army.mil/Portals/39/docs/Civil/Public%20Notice/Area%20B_Final_EA_May_2016.pdf?ver=2016-09-12-165525-350,,,
Rehoboth Beach/Dewey Beach,DE,2012,38.69298,-75.07179,Federal,Federal,Emergency,"10,452","311,000","4,772,500",0.964,"4,950,726",,,,
Rehoboth Beach/Dewey Beach,DE,2012,38.69298,-75.07179,Federal,Federal,Shore Protection,"10,452","722,000","11,134,900",0.964,"11,550,726",,,,
Rehoboth Beach/Dewey Beach,DE,2013,38.69298,-75.07179,Federal,Federal,Emergency,"13,200","455,000","8,215,038",0.978,"8,399,834",https://www.fbo.gov/?s=opportunity&mode=form&tab=core&id=91defcdba46baa1b2b7b6f76c8004181&_cview=0,,,
"Revere Beach, Revere ",MA,1992,42.424961,-70.982044,Federal,Federal,Unknown,"15,840","768,000","6,030,000",0.588,"10,255,102","48, 43, 1, 47",,,
Robert Moses State Park,NY,2002,40.620728,-73.280182,Federal,Federal,Navigation,0,"164,794","1,509,176",0.758,"1,990,997",,,,
Robert Moses State Park,NY,2004,40.620728,-73.280182,State,State,Unknown,0,"135,983","1,323,953",0.793,"1,669,550",,,,
Robert Moses State Park,NY,2013,40.620728,-73.280182,State,State,Emergency,"33,000","605,000","7,700,000",0.978,"7,873,211",http://www.newsday.com/long-island/suffolk/520-000-cubic-yards-of-sand-for-robert-moses-park-beach-1.4904470,,,
Rockaway Beach,NY,1990,40.585221,-73.806914,Federal,Federal,Navigation,"3,500","206,000",0,0.571,0,"Falt, Daniel T NAN02 email",,,
Rockaway Beach,NY,1991,40.585221,-73.806914,Federal,Federal,Navigation,"3,500","206,000",0,0.571,0,"Falt, Daniel T NAN02 email",,,
Rockaway Beach,NY,1993,40.585221,-73.806914,Federal,Federal,Navigation,"3,800","153,000",0,0.606,0,"Falt, Daniel T NAN02 email",,,
Rockaway Beach,NY,1995,40.585221,-73.806914,Federal,Federal,Navigation,"3,800","412,000","1,373,000",0.641,"2,141,966","Falt, Daniel T NAN02 email",,,
Rockaway Beach,NY,1996,40.585221,-73.806914,Federal,Federal,Shore Protection,"34,740","2,685,000",0,0.658,0,"Falt, Daniel T NAN02 email",,,
Rockaway Beach,NY,1998,40.585221,-73.806914,Federal,Federal,Navigation,"3,050","218,000",0,0.685,0,"Falt, Daniel T NAN02 email",,,
Rockaway Beach,NY,2000,40.585221,-73.806914,Federal,Federal,Shore Protection,"11,310","1,009,288",0,0.725,0,"Falt, Daniel T NAN02 email",,,
Rockaway Beach,NY,2000,40.585221,-73.806914,Federal,Federal,Navigation,"3,050","241,000",0,0.725,0,"Falt, Daniel T NAN02 email",,,
Rockaway Beach,NY,2001,40.585221,-73.806914,Federal,Federal,Shore Protection,"32,736","1,000,000","24,100,000",0.746,"32,305,630","Falt, Daniel T NAN02 email",,,
Rockaway Beach,NY,2002,40.585221,-73.806914,Federal,Federal,Navigation,"3,050","141,900","1,568,703",0.758,"2,069,529","Falt, Daniel T NAN02 email",,,
Rockaway Beach,NY,2002,40.585221,-73.806914,Federal,Federal,Navigation,"3,050","140,000","5,698,348",0.758,"7,517,609","Falt, Daniel T NAN02 email",,,
Rockaway Beach,NY,2004,40.585221,-73.806914,Federal,Federal,Shore Protection,"32,736","1,001,478","10,000,000",0.793,"12,610,340","Falt, Daniel T NAN02 email",,,
Rockaway Beach,NY,2005,40.585221,-73.806914,Federal,Federal,Navigation,"2,038","220,000",0,0.820,0,"Falt, Daniel T NAN02 email",,,
Rockaway Beach,NY,2007,40.585221,-73.806914,Federal,Federal,Navigation,"3,050","260,000",0,0.871,0,"Falt, Daniel T NAN02 email",,,
Rockaway Beach,NY,2009,40.585221,-73.806914,Federal,Federal,Navigation,"3,050","285,000",0,0.901,0,"Falt, Daniel T NAN02 email",,,
Rockaway Beach,NY,2010,40.585221,-73.806914,Federal,Federal,Navigation,"3,150","137,000",0,0.916,0,"Falt, Daniel T NAN02 email",,,
Rockaway Beach,NY,2012,40.585221,-73.806914,Federal,Federal,Navigation,"3,050","272,000",0,0.964,0,"Falt, Daniel T NAN02 email",,,
Rockaway Beach,NY,2013,40.585221,-73.806914,Federal,Federal,Emergency,"21,648","600,000","10,000,000",0.978,"10,224,949",http://www.nan.usace.army.mil/About/Hurricane_Sandy/NearTermCoastalRestoration%28FCCE%29.aspx,,,
Rockaway Beach,NY,2014,40.585221,-73.806914,Federal,Federal,Emergency,"10,454","2,900,000","26,400,000",0.994,"26,559,356",http://www.nan.usace.army.mil/About/Hurricane_Sandy/NearTermCoastalRestoration%28FCCE%29.aspx,,,
Rockport Beach (Aransas County),TX,2003,28.029306,-97.040584,State,State,Unknown,"2,400",0,"1,200,734",0.775,"1,549,334",,,,
Rollover Pass,TX,1996,29.507633,-94.498773,Federal,Federal,Unknown,"5,280","240,000",0,0.658,0,,,,
Rollover Pass,TX,1997,29.507633,-94.498773,Federal,Federal,Unknown,0,"100,000",0,0.676,0,,,,
Rollover Pass,TX,1999,29.507633,-94.498773,Federal,Federal,Unknown,0,"174,591",0,0.699,0,,,,
Rollover Pass,TX,2002,29.507633,-94.498773,Federal,Federal,Unknown,0,"118,743","1,162,966",0.758,"1,534,256",,,,
Rollover Pass,TX,2003,29.507633,-94.498773,Federal,Federal,Unknown,0,"104,176","1,201,664",0.775,"1,550,534",,,,
Rollover Pass,TX,2004,29.507633,-94.498773,Federal,Federal,Shore Protection,0,0,"600,095",0.793,"756,740",,,,
Rollover Pass,TX,2005,29.507633,-94.498773,Federal,Federal,Shore Protection,0,0,"806,335",0.820,"983,335",,,,
Rollover Pass,TX,2006,29.507633,-94.498773,Federal,Federal,Navigation,"3,000",0,"793,000",0.847,"936,246",,,,
Rollover Pass Beach,TX,2000,29.506923,-94.500725,Federal,Federal,Unknown,0,0,"418,382",0.725,"577,079",,,,
Rollover Pass Beach,TX,2001,29.506923,-94.500725,Federal,Federal,Unknown,0,0,"1,158,448",0.746,"1,552,879",,,,
"Salsbury Point Park, Hood Canal",WA,1995,47.856791,-122.607583,Unknown,Unknown,Unknown,300,"2,000","389,000",0.641,"606,864",,,,
"Samish Island, North Puget Sound ",WA,1998,48.575102,-122.540957,Unknown,Unknown,Unknown,"1,000","8,760","250,000",0.685,"364,964",,,,
"San Buenaventura State Beach, Ventura County",CA,1990,34.266279,-119.277771,Unknown,Unknown,Shore Protection,0,"150,000",0,0.571,0,,,,
Sand Island Bar,AL,2011,30.187705,-88.050553,Federal,Federal,Shore Protection,0,0,0,0.964,0,,,,
Sandbridge,VA,1998,36.745865,-75.943615,Federal,Federal,Shore Protection,"24,300","1,100,000","8,100,000",0.685,"11,824,818",,,,
Sandbridge,VA,2013,36.748922,-75.944797,Federal,Federal,Emergency,0,"134,850","809,100",0.978,"827,301",,,,
Sandbridge,VA,2003,36.760823,-75.948829,Federal,Federal,Shore Protection,"26,400","2,000,000","10,000,000",0.775,"12,903,226",,,,
Sandbridge,VA,2007,36.760823,-75.948829,Federal,Federal,Shore Protection,"26,400","2,200,000",0,0.871,0,,,,
Sandbridge,VA,2013,36.760823,-75.948829,Federal,Federal,Shore Protection,"26,400","2,000,000","15,475,000",0.978,"15,823,108",,,,
Sandy Hook,NJ,1990,40.455046,-73.981443,Federal,Federal,Shore Protection,"4,400","3,302,273","1,350,000",0.571,"2,364,273",,,,
Sandy Hook,NJ,1998,40.455046,-73.989172,Unknown,Unknown,Shore Protection,"4,400","287,749",0,0.685,0,,,,
Sandy Hook,NJ,2002,40.455046,-73.989172,Federal,Federal,Shore Protection,0,"252,434",0,0.758,0,,,,
Sandy Hook to Barnegat Inlet: Asbury Park,NJ,2001,40.210737,-74.002733,Federal,Federal,Shore Protection,"16,368","3,100,000","36,923,076",0.746,"49,494,740",,,,
Sandy Hook to Barnegat Inlet: Asbury Park to Avon,NJ,2014,40.210737,-74.002733,Federal,Federal,Emergency,"16,157","1,200,000","18,300,000",0.994,"18,410,463",https://www.fbo.gov/index?s=opportunity&mode=form&id=5123bf2f09e3a7ea094a146512b93ca2&tab=core&_cview=1,,,
Sandy Hook to Barnegat Inlet: Belmar - Manasquan,NJ,1999,40.150144,-74.022303,Federal,Federal,Shore Protection,"31,152","4,100,000","44,615,384",0.699,"63,827,445",,,,
Sandy Hook to Barnegat Inlet: Belmar to Manasquan,NJ,2014,40.150144,-74.022303,Federal,Federal,Emergency,"31,152","1,500,000","25,300,000",0.994,"25,452,716",https://www.fbo.gov/index?s=opportunity&mode=form&id=131623b080bfa4acca66f9d0e48e9eeb&tab=core&_cview=1,,,
Sandy Hook to Barnegat Inlet: Elberon to Deal,NJ,2016,40.303225,-73.978014,Federal,Federal,Emergency,"7,920","1,400,000","38,200,000",1.000,"38,200,000",http://www.nan.usace.army.mil/Media/NewsReleases/tabid/3948/Article/616581/army-corps-awards-contract-for-monmouth-county-nj-coastal-project.aspx,Between  Lake Takanassee in Elberon and Phillips Avenue in Deal,,
Sandy Hook to Barnegat Inlet: Elberon to Deal,NJ,2016,40.303225,-73.978014,Federal,Federal,Emergency,"8,448","1,400,000","48,500,000",1.000,"48,500,000",http://www.nan.usace.army.mil/Media/NewsReleases/tabid/3948/Article/616581/army-corps-awards-contract-for-monmouth-county-nj-coastal-project.aspx,http://www.nj.com/monmouth/index.ssf/2015/05/some_shore_towns_getting_first_taste_of_beach_repl.html,,
Sandy Hook to Barnegat Inlet: Long Branch,NJ,1999,40.303225,-73.978014,Federal,Federal,Shore Protection,"17,423","4,300,000","45,454,545",0.699,"65,027,961",,,,
Sandy Hook to Barnegat Inlet: Long Branch,NJ,2009,40.303225,-73.978014,Federal,Federal,Shore Protection,"3,000","700,000","18,539,000",0.901,"20,576,027",,,,
Sandy Hook to Barnegat Inlet: Long Branch,NJ,2014,40.303225,-73.978014,Federal,Federal,Emergency,0,"3,303,000","40,067,500",0.994,"40,309,356",https://www.fbo.gov/index?s=opportunity&mode=form&tab=core&id=d0e8270f6171fe0efc4bd6b7e29d570d&_cview=0,,,
Sandy Hook to Barnegat Inlet: Monmouth Beach,NJ,1995,40.335357,-73.973708,Federal,Federal,Shore Protection,"16,368","4,600,000","32,307,692",0.641,"50,402,016",,,,
Sandy Hook to Barnegat Inlet: Monmouth Beach,NJ,2012,40.335357,-73.973708,Federal,Federal,Shore Protection,"5,000","800,000","18,461,538",0.964,"19,150,973",,,,
Sandy Hook to Barnegat Inlet: Sea Bright,NJ,1996,40.390848,-73.975289,Federal,Federal,Shore Protection,"12,672","3,800,000","24,307,692",0.658,"36,941,781",,,,
Sandy Hook to Barnegat Inlet: Sea Bright to Monmouth,NJ,2002,40.346152,-73.973207,Federal,Federal,Shore Protection,"28,028","2,100,000","25,590,800",0.758,"33,760,950",,,,
Sandy Hook to Barnegat Inlet: Sea Bright to Monmouth,NJ,2013,40.346152,-73.973207,Federal,Federal,Emergency,0,"2,460,000","25,590,800",0.978,"26,166,462",https://www.fbo.gov/index?s=opportunity&mode=form&id=3b8a357d95e51b3e1c2eae9fec460c9e&tab=core&_cview=1,,,
"Sandy Point, Narrangansett",RI,1996,41.553148,-71.234311,Federal,Federal,Navigation,0,"60,000","444,444",0.658,"675,447","50,23",,,
Santa Rosa County: Navarre Beach,FL,2006,30.382057,-86.854305,Local,Local,Shore Protection,"21,648","3,000,000","19,760,412",0.847,"23,329,884",http://www.pnj.com/story/news/local/navarre/2015/08/10/beach-renourishment-horizon-navarre-pensacola-beaches/31434629/,,,
Santa Rosa County: Navarre Beach,FL,2016,30.382057,-86.854305,State,State,Shore Protection,"21,648","1,300,000","14,000,000",1.000,"14,000,000",http://www.emeraldcoastmagazine.com/October-November-2017/Keeping-Erosion-at-Bay/index.php?cparticle=4&siarticle=3,,,
Sarasota County: Lido Key,FL,1990,27.31009,-82.576313,Federal,Federal,Navigation,"3,600","240,000",0,0.571,0,http://sarasota.granicus.com/MetaViewer.php?view_id=14&clip_id=861&meta_id=73327,,,
Sarasota County: Lido Key,FL,1991,27.31009,-82.576313,Federal,Federal,Navigation,"3,900","177,000","1,500,000",0.571,"2,626,970",http://www.saj.usace.army.mil/Portals/44/docs/Planning/EnvironmentalBranch/EnvironmentalDocs/SarasotaLidoKeyFeasAppendices.pdf,,,
Sarasota County: Lido Key,FL,1996,27.31009,-82.576313,Federal,Federal,Navigation,"1,500","178,000","1,500,000",0.658,"2,279,635",http://www.saj.usace.army.mil/Portals/44/docs/Planning/EnvironmentalBranch/EnvironmentalDocs/SarasotaLidoKeyFeasAppendices.pdf,,,
Sarasota County: Lido Key,FL,1997,27.31009,-82.576313,Federal,Federal,Navigation,"2,000","163,000",0,0.676,0,http://www.sarasotagov.com/PDF/Projects/Lido_Project_Description2013.pdf,,,
Sarasota County: Lido Key,FL,1998,27.31009,-82.576313,State,State,Shore Protection,"4,435","285,000","3,411,500",0.685,"4,980,292",http://www.sarasotagov.com/PDF/Projects/Lido_Project_Description2013.pdf,,,
Sarasota County: Lido Key,FL,2001,27.31009,-82.576313,Local,Local,Shore Protection,"6,864","360,000","4,178,800",0.746,"5,601,609",http://www.sarasotagov.com/PDF/Projects/Lido_Project_Description2013.pdf,,,
Sarasota County: Lido Key,FL,2003,27.31009,-82.576313,Federal,Federal,Navigation,"7,920","125,000",0,0.775,0,http://fsbpa.com/documents/05-609Shoreline.pdf,,,
Sarasota County: Lido Key,FL,2009,27.31009,-82.576313,Federal,Federal,Emergency,"7,920","464,000","4,800,000",0.901,"5,327,414",http://fsbpa.com/documents/05-609Shoreline.pdf,,,
Sarasota County: Lido Key,FL,2015,27.31009,-82.576313,Federal,Federal,Emergency,"9,504","197,000","3,600,000",0.995,"3,618,090",http://www.heraldtribune.com/article/20150114/ARTICLE/150119861?p=1&tc=pg,,,
Sarasota County: Sarasota,FL,1996,27.340455,-82.601609,Unknown,Unknown,Unknown,"16,896",0,"15,031,601",0.658,"22,844,378",,,,
Sarasota County: Sarasota,FL,2006,27.340455,-82.601609,State,State,Unknown,0,0,"5,690,000",0.847,"6,717,828",,,,
Sarasota County: Sarasota/Longboat Key New Pass Maintenance Dredge,FL,2003,27.411776,-82.660575,Unknown,Unknown,Unknown,"5,808","99,800",0,0.775,0,,,,
Sarasota County: Venice Beach,FL,1994,27.100135,-82.460707,Federal,Federal,Shore Protection,"16,640","902,254","19,000,000",0.621,"30,595,813",,,,
Sarasota County: Venice Beach,FL,1996,27.100135,-82.460707,Federal,Federal,Shore Protection,"9,880","901,000","18,500,000",0.658,"28,115,502",,,,
Sarasota County: Venice Beach,FL,2005,27.100135,-82.460707,Federal,Federal,Emergency,"16,896","1,000,000","16,000,000",0.820,"19,512,195",,,,
Sarasota County: Venice Beach,FL,2006,27.100135,-82.460707,Federal,Federal,Unknown,0,0,"3,950,000",0.847,"4,663,518",,,,
Scofield Island (BA-40),LA,2013,29.24005,-89.544425,Private,Private,Ecosystem Restoration,"12,672","1,900,000","52,150,703",0.978,"53,323,828",http://www.huffingtonpost.com/susan-buchanan/louisiana-turns-sand-berm_b_3376220.html,,,
Sea Colony,DE,1998,38.528847,-75.05368,State,State,Unknown,"2,333","128,000","419,479",0.685,"612,378",,,,
Sea Island,GA,1990,31.179708,-81.346555,Local,Local,Unknown,"5,578","2,000,000","6,000,000",0.571,"10,507,881","Oertel, G.F., Foster, W.G., and Graham, W.R., 1996. Elements of a successful beach management plan, Sea Island, Georgia. In: L.S. Tait (editor), The Future of Beach Nourishment, Tallahassee, Florida. Florida Shore and Beach Preservation Association, 27-42.",,,
Sea Isle Subdivision,TX,2001,29.140055,-95.04015,State,State,Unknown,"4,220","10,100","90,000",0.746,"120,643",,,,
Seabrook Island,SC,1990,32.559912,-80.170637,Local,Local,Unknown,"5,808","685,000","1,660,000",0.571,"2,907,180",,,,
Seabrook Island,SC,1996,32.559912,-80.170637,Private,Private,Unknown,0,0,"500,000",0.658,"759,878",,,,
Seabrook Island,SC,2003,32.559912,-80.170637,Unknown,Unknown,Unknown,0,"130,000",0,0.775,0,,,,
Seabrook Island,SC,2005,32.559912,-80.170637,Private,Private,Unknown,0,"93,100","149,000",0.820,"181,707",,,,
Seascape Condominiums and Dellanera R. V. Park,TX,2000,26.124232,-97.166562,Unknown,Unknown,Unknown,"1,585","4,000",0,0.725,0,,,,
Shamrock Island (Eastern Corpus Christi Bay),TX,1999,27.745056,-97.158644,Unknown,Unknown,Unknown,"4,000","90,000","750,000",0.699,"1,072,961",,,,
Shark River Inlet,NJ,2006,40.18907,-74.009149,Federal,Federal,Navigation,0,"15,000",0,0.847,0,http://www.nj.gov/dep/newsrel/releases/03_0104.htm,,,
Shell Island East (BA-110),LA,2010,29.271276,-89.615149,Private,Private,Ecosystem Restoration,"14,784","770,000",0,0.916,0,http://coastal.la.gov/wp-content/uploads/2016/01/BARRIER_ISLAND_STATUS_RPT_AP_FY17_Web.pdf,,,
Shell Island East (BA-110),LA,2013,29.271276,-89.615149,Private,Private,Ecosystem Restoration,"14,784","2,290,000","47,600,000",0.978,"48,670,757",http://cimsgeo.coastal.louisiana.gov/outreach/OPL_Full_page.html,,,
Shell Island West (BA-0111),LA,2016,29.278407,-89.630926,Private,Private,Ecosystem Restoration,"16,100","5,073,000","76,000,000",1.000,"76,000,000",https://cims.coastal.louisiana.gov/outreach/ProjectView.aspx?projID=BA-0111,http://coastal.la.gov/wp-content/uploads/2014/05/5-Shell-Island-West-BA-111_IndustryDay_050614a.pdf,,
"Silver Strand Beach, Ventura County",CA,1996,32.638851,-117.144771,Federal,Federal,Navigation,0,"400,000",0,0.658,0,,,,
"Silver Strand Beach, Ventura County",CA,1993,34.151129,-119.218676,Federal,Federal,Navigation,0,"300,000",0,0.606,0,,,,
Smith Point County Park,NY,1996,40.753694,-72.795625,Local,Local,Unknown,0,"600,000","2,400,000",0.658,"3,647,416",,,,
South Bowers,DE,1998,39.061533,-75.39696,State,State,Unknown,800,"10,300",0,0.685,0,,,,
South Bowers,DE,2000,39.061533,-75.39696,State,State,Unknown,800,"2,500",0,0.725,0,,,,
"South Jetty, Grays Harbor",WA,1994,46.902453,-124.12876,Unknown,Unknown,Unknown,0,"600,000",0,0.621,0,,,,
"South Jetty, Grays Harbor",WA,2002,46.902453,-124.12876,Unknown,Unknown,Unknown,0,"135,000",0,0.758,0,,,,
South Padre Island,TX,2001,26.112402,-97.164567,Federal,Federal,Shore Protection,0,0,"2,650,015",0.746,"3,552,299",,,,
South Padre Island,TX,2003,26.112402,-97.164567,Federal,Federal,Navigation,"3,780","348,000","2,792,994",0.775,"3,603,863",,,,
South Padre Island,TX,2005,26.112402,-97.164567,Federal,Federal,Shore Protection,0,0,"2,533,333",0.820,"3,089,430",,,,
South Padre Island,TX,2016,26.112402,-97.164567,Federal,Federal,Shore Protection,"3,960","651,000","6,500,000",1.000,"6,500,000",http://www.swg.usace.army.mil/Media/NewsReleases/tabid/2216/Article/622215/usace-galveston-district-to-begin-beach-renourishment-project-at-south-padre-is.aspx,,,
South Padre Island (2 miles north of Brazos Santiago Pass),TX,1999,26.07097,-97.155576,Federal,Federal,Navigation,0,"494,766","55,000",0.699,"78,684",,,,
South Padre Island (4 miles north of Brazos Santiago Pass),TX,1997,26.074415,-97.156842,Federal,Federal,Navigation,"6,864","489,111","630,000",0.676,"931,953",,,,
South Padre Island (4 miles north of Brazos Santiago Pass),TX,2002,26.074415,-97.156842,Federal,Federal,Navigation,"3,780","348,000","239,865",0.758,"316,445",,,,
"South Padre Island (Park Road 100, Cameron County)",TX,1999,26.155284,-97.170939,State,State,Shore Protection,"2,000","41,628","25,000",0.699,"35,765",,,,
"South Padre Island (Park Road 100, Cameron County)",TX,2001,26.155284,-97.170939,State,State,Shore Protection,"2,000","55,000","300,000",0.746,"402,145",,,,
